"commit_id","equipo","modulo","prioridad","lead_time_horas","lineas_cambiadas","num_bugs","deploy_status"
"PR-11659","Alpha","Auth-Service","Media",50.79,683,2,"failed"
"PR-11660","Gamma","Core-API","Media",3.37,166,0,"success"
"PR-11661","Delta","Auth-Service","Media",69,627,2,"failed"
"PR-11662","Beta","Database","Alta",32,383,3,"success"
"PR-11663","Beta","Frontend-UI","Media",49,723,3,"success"
"PR-11664","Beta","Frontend-UI","Alta",47,805,4,"failed"
"PR-11665","Gamma","Core-API","Baja",51.08,735,2,"success"
"PR-11666","Alpha","Database","Alta",55,652,2,"success"
"PR-11667","Beta","Billing","Media",1.06,154,0,"success"
"PR-11668","Delta","Auth-Service","Alta",4,10,0,"success"
"PR-11669","Gamma","Frontend-UI","Alta",44,563,1,"failed"
"PR-11670","Gamma","Billing","Crítica",64,898,5,"success"
"PR-11671","Gamma","Billing","Crítica",2.23,10,0,"success"
"PR-11672","Delta","Database","Crítica",55.69,684,3,"failed"
"PR-11673","Delta","Core-API","Alta",2,398,2,"success"
"PR-11674","Alpha","Auth-Service","Crítica",38,434,0,"success"
"PR-11675","Gamma","Core-API","Media",187.88,2309,6,"failed"
"PR-11676","Gamma","Auth-Service","Baja",4,225,1,"success"
"PR-11677","Gamma","Database","Crítica",4.01,215,0,"success"
"PR-11678","Alpha","Core-API","Media",2,144,1,"success"
"PR-11679","Alpha","Database","Alta",3,295,1,"success"
"PR-11680","Gamma","Core-API","Media",3.82,35,0,"success"
"PR-11681","Beta","Frontend-UI","Alta",4,19,0,"success"
"PR-11682","Beta","Frontend-UI","Media",67.2,855,3,"failed"
"PR-11683","Delta","Database","Crítica",5.49,112,0,"success"
"PR-11684","Alpha","Core-API","Baja",4,122,0,"success"
"PR-11685","Beta","Database","Alta",6,175,0,"success"
"PR-11686","Beta","Auth-Service","Crítica",26,575,1,"success"
"PR-11687","Beta","Auth-Service","Alta",68,831,4,"failed"
"PR-11688","Beta","Auth-Service","Crítica",5,190,1,"success"
"PR-11689","Alpha","Frontend-UI","Alta",44,615,2,"success"
"PR-11690","Alpha","Billing","Alta",8,45,0,"success"
"PR-11691","Gamma","Core-API","Alta",5,83,0,"success"
"PR-11692","Alpha","Database","Baja",15,260,0,"success"
"PR-11693","Beta","Billing","Baja",56,704,3,"failed"
"PR-11694","Delta","Core-API","Alta",1.52,288,2,"success"
"PR-11695","Delta","Frontend-UI","Media",4,31,0,"success"
"PR-11696","Beta","Database","Media",6,10,0,"success"
"PR-11697","Gamma","Database","Media",71,896,3,"success"
"PR-11698","Gamma","Database","Alta",66.91,720,2,"success"
"PR-11699","Beta","Core-API","Media",53,777,1,"success"
"PR-11700","Beta","Frontend-UI","Crítica",2,79,2,"success"
"PR-11701","Delta","Core-API","Alta",67,703,3,"success"
"PR-11702","Gamma","Auth-Service","Alta",1.67,380,0,"success"
"PR-11703","Beta","Auth-Service","Baja",38,796,1,"success"
"PR-11704","Delta","Frontend-UI","Media",66.06,955,1,"rolled_back"
"PR-11705","Beta","Core-API","Baja",51.24,736,1,"failed"
"PR-11706","Alpha","Database","Baja",1,10,0,"success"
"PR-11707","Beta","Database","Media",4,62,1,"success"
"PR-11708","Delta","Frontend-UI","Media",51,797,2,"success"
"PR-11709","Alpha","Frontend-UI","Media",5,249,1,"success"
"PR-11710","Delta","Billing","Baja",4.95,23,0,"success"
"PR-11711","Delta","Database","Media",247,3061,13,"failed"
"PR-11712","Alpha","Core-API","Baja",43.97,739,8,"failed"
"PR-11713","Beta","Frontend-UI","Media",4.79,10,0,"success"
"PR-11714","Delta","Auth-Service","Media",0.9,10,1,"success"
"PR-11715","Delta","Billing","Baja",4,110,0,"success"
"PR-11716","Delta","Billing","Crítica",5,10,0,"success"
"PR-11717","Beta","Frontend-UI","Media",3,167,0,"success"
"PR-11718","Alpha","Frontend-UI","Media",3.07,149,2,"success"
"PR-11719","Delta","Frontend-UI","Alta",57,420,0,"success"
"PR-11720","Alpha","Billing","Crítica",39.91,501,0,"success"
"PR-11721","Gamma","Billing","Media",7,96,0,"success"
"PR-11722","Beta","Frontend-UI","Media",2,201,0,"success"
"PR-11723","Gamma","Frontend-UI","Crítica",8,88,1,"success"
"PR-11724","Alpha","Frontend-UI","Alta",59.89,688,6,"failed"
"PR-11725","Alpha","Frontend-UI","Crítica",45.41,556,4,"failed"
"PR-11726","Gamma","Core-API","Alta",1.76,10,0,"success"
"PR-11727","Beta","Core-API","Baja",1.34,10,0,"success"
"PR-11728","Gamma","Core-API","Media",3,10,0,"success"
"PR-11729","Beta","Billing","Media",50.28,530,3,"success"
"PR-11730","Delta","Database","Media",46.45,483,3,"success"
"PR-11731","Delta","Database","Baja",3,307,1,"success"
"PR-11732","Beta","Frontend-UI","Media",48,563,2,"success"
"PR-11733","Alpha","Database","Media",2.13,11,1,"success"
"PR-11734","Gamma","Frontend-UI","Media",2.71,151,1,"success"
"PR-11735","Delta","Database","Media",2.85,10,1,"success"
"PR-11736","Alpha","Core-API","Media",2.17,10,0,"success"
"PR-11737","Beta","Frontend-UI","Crítica",7.38,270,1,"success"
"PR-11738","Delta","Frontend-UI","Media",62,901,5,"success"
"PR-11739","Alpha","Core-API","Media",4.19,69,1,"success"
"PR-11740","Alpha","Database","Media",41.24,715,3,"success"
"PR-11741","Beta","Database","Baja",10,230,1,"success"
"PR-11742","Gamma","Billing","Alta",2,10,0,"success"
"PR-11743","Alpha","Frontend-UI","Media",8.98,104,0,"failed"
"PR-11744","Beta","Database","Media",3.06,152,0,"success"
"PR-11745","Alpha","Auth-Service","Alta",255.75,3112,14,"success"
"PR-11746","Gamma","Auth-Service","Media",26.36,268,4,"success"
"PR-11747","Gamma","Database","Baja",2.01,286,1,"success"
"PR-11748","Beta","Database","Baja",6.77,61,0,"success"
"PR-11749","Gamma","Frontend-UI","Media",80,837,7,"success"
"PR-11750","Alpha","Auth-Service","Media",237.63,2952,14,"success"
"PR-11751","Delta","Database","Media",3.63,166,0,"success"
"PR-11752","Beta","Auth-Service","Alta",40,611,2,"failed"
"PR-11753","Beta","Billing","Media",4,121,1,"success"
"PR-11754","Beta","Database","Baja",274.2,3591,11,"success"
"PR-11755","Gamma","Database","Baja",67,1122,4,"failed"
"PR-11756","Beta","Auth-Service","Alta",52,689,0,"success"
"PR-11757","Alpha","Frontend-UI","Alta",11.89,95,2,"success"
"PR-11758","Gamma","Frontend-UI","Media",62,853,1,"success"
"PR-11759","Gamma","Auth-Service","Media",43.9,699,0,"success"
"PR-11760","Delta","Core-API","Media",68.51,832,3,"success"
"PR-11761","Delta","Frontend-UI","Alta",17,354,1,"failed"
"PR-11762","Gamma","Database","Media",7,104,0,"success"
"PR-11763","Gamma","Billing","Crítica",3.72,83,0,"success"
"PR-11764","Beta","Database","Baja",5.51,74,0,"success"
"PR-11765","Gamma","Database","Baja",68.85,715,4,"success"
"PR-11766","Delta","Database","Crítica",4,10,0,"success"
"PR-11767","Alpha","Core-API","Baja",51.77,762,5,"rolled_back"
"PR-11768","Delta","Frontend-UI","Crítica",48,477,1,"success"
"PR-11769","Delta","Database","Alta",0.76,10,0,"success"
"PR-11770","Beta","Auth-Service","Media",2.53,105,3,"success"
"PR-11771","Delta","Database","Baja",4.91,76,0,"success"
"PR-11772","Beta","Billing","Alta",3.86,172,0,"success"
"PR-11773","Alpha","Frontend-UI","Baja",1.54,229,0,"success"
"PR-11774","Gamma","Database","Crítica",4,367,0,"success"
"PR-11775","Beta","Database","Media",70,940,0,"success"
"PR-11776","Beta","Database","Media",29.82,544,0,"success"
"PR-11777","Beta","Billing","Media",45.98,563,1,"success"
"PR-11778","Alpha","Frontend-UI","Crítica",2.17,163,0,"success"
"PR-11779","Alpha","Auth-Service","Crítica",9,69,0,"success"
"PR-11780","Gamma","Database","Alta",309.62,3647,13,"failed"
"PR-11781","Gamma","Core-API","Crítica",42,675,2,"success"
"PR-11782","Delta","Auth-Service","Alta",8,10,1,"success"
"PR-11783","Delta","Frontend-UI","Media",2.64,212,0,"success"
"PR-11784","Alpha","Auth-Service","Alta",9.65,282,2,"success"
"PR-11785","Gamma","Frontend-UI","Media",3.42,130,0,"success"
"PR-11786","Delta","Auth-Service","Baja",4.68,68,0,"failed"
"PR-11787","Beta","Frontend-UI","Media",3.94,10,1,"success"
"PR-11788","Alpha","Database","Media",2.45,10,1,"success"
"PR-11789","Gamma","Core-API","Media",40,592,4,"success"
"PR-11790","Gamma","Auth-Service","Media",6.82,53,0,"success"
"PR-11791","Gamma","Auth-Service","Alta",7.36,142,1,"success"
"PR-11792","Beta","Auth-Service","Media",26.54,434,1,"success"
"PR-11793","Gamma","Database","Media",72,741,5,"success"
"PR-11794","Delta","Frontend-UI","Media",7,258,1,"success"
"PR-11795","Gamma","Billing","Media",37,582,5,"failed"
"PR-11796","Beta","Core-API","Baja",2,60,1,"success"
"PR-11797","Gamma","Core-API","Baja",2,10,0,"success"
"PR-11798","Delta","Auth-Service","Baja",1,66,0,"success"
"PR-11799","Beta","Core-API","Baja",0.83,189,1,"success"
"PR-11800","Alpha","Frontend-UI","Media",24,198,2,"success"
"PR-11801","Alpha","Billing","Media",42.57,695,6,"failed"
"PR-11802","Delta","Database","Media",30.75,467,1,"success"
"PR-11803","Delta","Core-API","Alta",8,254,3,"success"
"PR-11804","Gamma","Database","Media",73.13,800,3,"success"
"PR-11805","Alpha","Database","Alta",5,78,0,"success"
"PR-11806","Alpha","Database","Media",2,122,0,"success"
"PR-11807","Delta","Database","Media",3.55,171,0,"success"
"PR-11808","Beta","Billing","Media",52.62,542,2,"success"
"PR-11809","Alpha","Frontend-UI","Media",42,505,0,"success"
"PR-11810","Gamma","Core-API","Media",46,546,1,"rolled_back"
"PR-11811","Gamma","Billing","Baja",31.01,476,2,"success"
"PR-11812","Beta","Database","Baja",12,65,0,"success"
"PR-11813","Beta","Core-API","Baja",3,10,0,"success"
"PR-11814","Delta","Frontend-UI","Crítica",5.82,225,0,"success"
"PR-11815","Beta","Auth-Service","Media",59.15,896,5,"success"
"PR-11816","Alpha","Core-API","Media",5,71,0,"success"
"PR-11817","Alpha","Frontend-UI","Media",3,72,0,"success"
"PR-11818","Alpha","Core-API","Media",46,673,5,"failed"
"PR-11819","Delta","Core-API","Baja",3.54,79,0,"failed"
"PR-11820","Delta","Database","Media",4.24,72,0,"success"
"PR-11821","Beta","Database","Baja",2,10,0,"success"
"PR-11822","Alpha","Auth-Service","Alta",75.22,1081,9,"rolled_back"
"PR-11823","Alpha","Frontend-UI","Media",5.44,321,3,"success"
"PR-11824","Gamma","Billing","Media",46.82,491,1,"success"
"PR-11825","Gamma","Core-API","Crítica",47,578,3,"success"
"PR-11826","Alpha","Core-API","Baja",6.01,135,0,"success"
"PR-11827","Alpha","Core-API","Media",2.42,202,4,"success"
"PR-11828","Alpha","Database","Media",9.84,120,1,"success"
"PR-11829","Alpha","Frontend-UI","Baja",4,162,1,"success"
"PR-11830","Delta","Billing","Crítica",2,10,0,"success"
"PR-11831","Delta","Billing","Baja",21.06,287,1,"success"
"PR-11832","Alpha","Frontend-UI","Crítica",2.08,392,2,"success"
"PR-11833","Beta","Core-API","Media",49.17,619,3,"success"
"PR-11834","Beta","Auth-Service","Crítica",1.82,10,0,"success"
"PR-11835","Gamma","Database","Alta",5.96,174,1,"success"
"PR-11836","Beta","Core-API","Baja",3,146,0,"success"
"PR-11837","Alpha","Frontend-UI","Media",56.78,930,8,"failed"
"PR-11838","Beta","Billing","Crítica",64.83,792,3,"success"
"PR-11839","Beta","Frontend-UI","Baja",45.19,725,1,"success"
"PR-11840","Alpha","Core-API","Crítica",5,82,0,"success"
"PR-11841","Gamma","Database","Baja",3,10,0,"success"
"PR-11842","Delta","Billing","Media",2.96,10,0,"success"
"PR-11843","Beta","Frontend-UI","Alta",45.19,548,3,"failed"
"PR-11844","Gamma","Core-API","Crítica",90,996,2,"failed"
"PR-11845","Beta","Database","Media",2,138,0,"success"
"PR-11846","Gamma","Database","Media",7.13,342,1,"success"
"PR-11847","Beta","Frontend-UI","Alta",24,340,0,"success"
"PR-11848","Beta","Billing","Media",6.44,85,0,"failed"
"PR-11849","Gamma","Billing","Baja",66,1020,4,"success"
"PR-11850","Beta","Billing","Alta",72,935,6,"rolled_back"
"PR-11851","Beta","Database","Alta",89,1039,2,"success"
"PR-11852","Beta","Frontend-UI","Baja",2.57,10,0,"success"
"PR-11853","Gamma","Database","Media",2,244,2,"rolled_back"
"PR-11854","Beta","Billing","Alta",45.22,426,0,"success"
"PR-11855","Gamma","Billing","Crítica",1,137,0,"success"
"PR-11856","Delta","Frontend-UI","Crítica",8,10,0,"success"
"PR-11857","Alpha","Database","Media",6.76,153,3,"success"
"PR-11858","Gamma","Database","Media",7,45,0,"success"
"PR-11859","Alpha","Billing","Media",5,10,0,"success"
"PR-11860","Gamma","Billing","Alta",49.32,712,2,"rolled_back"
"PR-11861","Beta","Database","Alta",51.02,600,3,"success"
"PR-11862","Gamma","Frontend-UI","Crítica",3,264,1,"success"
"PR-11863","Alpha","Auth-Service","Media",4.71,404,4,"failed"
"PR-11864","Gamma","Core-API","Alta",2,10,0,"success"
"PR-11865","Alpha","Auth-Service","Baja",9,320,0,"success"
"PR-11866","Beta","Billing","Crítica",6,39,0,"success"
"PR-11867","Delta","Core-API","Media",41.59,698,3,"success"
"PR-11868","Alpha","Frontend-UI","Media",42,625,6,"failed"
"PR-11869","Gamma","Core-API","Baja",3,157,0,"success"
"PR-11870","Beta","Database","Media",10.43,37,0,"success"
"PR-11871","Gamma","Auth-Service","Media",4,10,1,"success"
"PR-11872","Delta","Core-API","Alta",52.92,746,6,"failed"
"PR-11873","Beta","Auth-Service","Alta",11.33,363,1,"success"
"PR-11874","Alpha","Billing","Alta",50.13,587,1,"failed"
"PR-11875","Gamma","Core-API","Alta",291,3679,13,"failed"
"PR-11876","Beta","Database","Media",9.93,165,1,"success"
"PR-11877","Gamma","Auth-Service","Alta",8.93,63,0,"success"
"PR-11878","Delta","Core-API","Alta",57.61,532,1,"success"
"PR-11879","Gamma","Database","Media",3,10,1,"success"
"PR-11880","Delta","Auth-Service","Alta",52.75,464,6,"failed"
"PR-11881","Beta","Core-API","Alta",2,249,1,"success"
"PR-11882","Alpha","Auth-Service","Media",7.64,182,0,"success"
"PR-11883","Delta","Database","Media",54.16,595,3,"failed"
"PR-11884","Beta","Core-API","Baja",38.15,639,3,"rolled_back"
"PR-11885","Gamma","Billing","Media",4.04,112,1,"rolled_back"
"PR-11886","Alpha","Core-API","Alta",9,10,0,"success"
"PR-11887","Gamma","Frontend-UI","Alta",42.03,620,4,"failed"
"PR-11888","Gamma","Frontend-UI","Alta",3.36,178,0,"success"
"PR-11889","Beta","Core-API","Baja",22,332,1,"success"
"PR-11890","Beta","Frontend-UI","Baja",2.54,260,2,"rolled_back"
"PR-11891","Alpha","Auth-Service","Alta",62.24,591,1,"success"
"PR-11892","Gamma","Billing","Alta",28,443,1,"success"
"PR-11893","Gamma","Billing","Baja",289.18,3514,13,"failed"
"PR-11894","Gamma","Billing","Media",1.73,116,1,"success"
"PR-11895","Delta","Core-API","Media",45.25,615,4,"failed"
"PR-11896","Alpha","Database","Media",1,171,1,"success"
"PR-11897","Gamma","Frontend-UI","Baja",7,10,0,"success"
"PR-11898","Gamma","Core-API","Media",5.6,89,0,"success"
"PR-11899","Gamma","Core-API","Alta",6,237,0,"success"
"PR-11900","Alpha","Auth-Service","Media",5,10,0,"success"
"PR-11901","Delta","Core-API","Alta",2,10,0,"success"
"PR-11902","Gamma","Core-API","Media",33,205,0,"success"
"PR-11903","Alpha","Frontend-UI","Baja",0.68,151,2,"success"
"PR-11904","Beta","Database","Crítica",3,293,1,"failed"
"PR-11905","Alpha","Frontend-UI","Alta",48,572,1,"success"
"PR-11906","Alpha","Billing","Baja",2,252,1,"success"
"PR-11907","Alpha","Billing","Alta",55,784,0,"success"
"PR-11908","Alpha","Billing","Alta",1.49,215,3,"success"
"PR-11909","Beta","Core-API","Alta",2,264,1,"success"
"PR-11910","Beta","Billing","Media",2,343,2,"success"
"PR-11911","Delta","Billing","Alta",0,96,1,"success"
"PR-11912","Delta","Auth-Service","Media",50,545,1,"success"
"PR-11913","Delta","Billing","Alta",2,72,0,"success"
"PR-11914","Gamma","Auth-Service","Media",9,389,0,"success"
"PR-11915","Alpha","Billing","Media",2,86,0,"success"
"PR-11916","Beta","Frontend-UI","Media",36.38,236,0,"success"
"PR-11917","Beta","Billing","Media",27,441,0,"success"
"PR-11918","Alpha","Frontend-UI","Media",98,1275,6,"failed"
"PR-11919","Beta","Frontend-UI","Baja",32.07,202,1,"success"
"PR-11920","Delta","Billing","Alta",6,213,0,"success"
"PR-11921","Beta","Frontend-UI","Media",2,65,0,"success"
"PR-11922","Alpha","Billing","Crítica",60.49,887,2,"failed"
"PR-11923","Gamma","Database","Media",7.42,106,0,"success"
"PR-11924","Beta","Auth-Service","Alta",43,790,2,"success"
"PR-11925","Delta","Frontend-UI","Crítica",64,969,8,"success"
"PR-11926","Alpha","Database","Media",3.41,10,1,"success"
"PR-11927","Gamma","Billing","Alta",41.59,417,1,"success"
"PR-11928","Alpha","Frontend-UI","Crítica",9,111,1,"success"
"PR-11929","Delta","Frontend-UI","Media",4,220,1,"success"
"PR-11930","Delta","Billing","Alta",38.16,554,4,"success"
"PR-11931","Alpha","Auth-Service","Baja",3,296,0,"success"
"PR-11932","Gamma","Database","Baja",122,1668,9,"success"
"PR-11933","Beta","Billing","Alta",12,39,1,"success"
"PR-11934","Alpha","Database","Media",4.21,369,1,"success"
"PR-11935","Beta","Billing","Media",1.4,408,2,"success"
"PR-11936","Alpha","Database","Baja",6,148,0,"success"
"PR-11937","Delta","Frontend-UI","Baja",5.63,208,0,"success"
"PR-11938","Beta","Database","Baja",1.28,102,0,"success"
"PR-11939","Gamma","Database","Media",6.8,292,0,"success"
"PR-11940","Gamma","Core-API","Alta",5,87,1,"success"
"PR-11941","Delta","Billing","Media",46,603,3,"success"
"PR-11942","Gamma","Frontend-UI","Alta",4,219,1,"success"
"PR-11943","Gamma","Frontend-UI","Media",1.33,102,1,"success"
"PR-11944","Gamma","Database","Media",59.32,914,3,"failed"
"PR-11945","Delta","Billing","Alta",24,272,0,"success"
"PR-11946","Delta","Core-API","Baja",10,64,0,"success"
"PR-11947","Alpha","Frontend-UI","Crítica",1,10,0,"success"
"PR-11948","Delta","Frontend-UI","Media",0.35,55,0,"success"
"PR-11949","Delta","Billing","Alta",4.66,219,3,"success"
"PR-11950","Beta","Core-API","Media",35,248,1,"success"
"PR-11951","Beta","Core-API","Media",4,111,0,"success"
"PR-11952","Alpha","Core-API","Baja",8.25,84,0,"success"
"PR-11953","Delta","Billing","Media",3,104,0,"success"
"PR-11954","Beta","Auth-Service","Baja",57.79,844,6,"rolled_back"
"PR-11955","Beta","Frontend-UI","Baja",51,736,4,"success"
"PR-11956","Delta","Core-API","Baja",48.47,580,4,"success"
"PR-11957","Delta","Billing","Baja",47,723,1,"success"
"PR-11958","Gamma","Frontend-UI","Baja",72,837,3,"failed"
"PR-11959","Delta","Auth-Service","Crítica",8,88,0,"success"
"PR-11960","Beta","Core-API","Baja",2,201,0,"success"
"PR-11961","Alpha","Billing","Media",242.29,2955,16,"failed"
"PR-11962","Beta","Database","Media",7,234,1,"success"
"PR-11963","Beta","Billing","Crítica",46,694,3,"failed"
"PR-11964","Delta","Billing","Media",4,46,0,"success"
"PR-11965","Alpha","Core-API","Media",3.24,30,0,"success"
"PR-11966","Delta","Core-API","Crítica",62,759,1,"rolled_back"
"PR-11967","Delta","Frontend-UI","Media",2.8,127,1,"success"
"PR-11968","Gamma","Frontend-UI","Media",67.41,867,5,"success"
"PR-11969","Delta","Billing","Alta",93,1257,8,"success"
"PR-11970","Alpha","Auth-Service","Crítica",9.24,315,1,"success"
"PR-11971","Beta","Auth-Service","Media",57,664,0,"rolled_back"
"PR-11972","Alpha","Core-API","Media",26.12,344,1,"failed"
"PR-11973","Beta","Auth-Service","Baja",24.33,468,1,"failed"
"PR-11974","Alpha","Core-API","Alta",3,143,0,"success"
"PR-11975","Beta","Frontend-UI","Media",6,203,0,"success"
"PR-11976","Beta","Frontend-UI","Alta",4.2,279,0,"success"
"PR-11977","Beta","Billing","Baja",9,259,2,"success"
"PR-11978","Delta","Core-API","Media",51,671,1,"success"
"PR-11979","Beta","Billing","Media",92.13,1110,5,"success"
"PR-11980","Beta","Billing","Baja",7.05,186,0,"success"
"PR-11981","Delta","Core-API","Media",20,445,1,"success"
"PR-11982","Beta","Frontend-UI","Media",4.51,223,0,"success"
"PR-11983","Delta","Core-API","Media",47,650,2,"success"
"PR-11984","Beta","Frontend-UI","Media",13,323,1,"success"
"PR-11985","Beta","Billing","Alta",6.73,259,1,"success"
"PR-11986","Beta","Auth-Service","Media",32,370,3,"success"
"PR-11987","Delta","Database","Media",3,18,0,"success"
"PR-11988","Gamma","Database","Alta",6.25,338,1,"success"
"PR-11989","Delta","Auth-Service","Media",61.32,698,5,"success"
"PR-11990","Beta","Core-API","Media",24,214,2,"success"
"PR-11991","Beta","Database","Alta",50,484,2,"success"
